label,rt_mean_ms,rt_sd_ms,rt_cv,accuracy,misses,clicks_total,lapses_gt1s
1,598.6592617994737,321.22398777335843,0.41731003500606506,0.7368905697189676,-1.3004130081271859,33.32880121317457,0.3787748762723613
1,845.0644643553787,215.5147319154508,0.3411526744402329,0.7463405425135142,10.794111588331127,51.37142901028693,11.475524387721773
0,777.1437154465582,142.48380015740725,0.35472898252682533,0.8565029441905737,10.489752671667333,33.50697946801943,5.35941450107983
0,630.7075456579283,265.88344659534886,0.24080582161195468,0.635695734775707,8.368045128971762,22.95477429673038,5.6397574580288605
0,462.1896943371233,235.22539295276482,0.22714936154390283,0.9368958764001794,0.3068774634311553,38.349713452591544,1.2202153747693574
0,1039.5723570790058,211.52695748531656,0.14632899318476214,1.0289030477833463,8.011651310689874,26.315995828236343,3.560007546713984
0,766.4393637915426,106.72448043424971,0.09858970455182942,0.7983045773499968,9.359374816253961,39.031603938559144,7.589851239945663
0,536.4130646946788,37.586137024330725,0.3436031163281249,0.9167115666134559,9.896623822770879,33.916814506553095,2.7920266605490243
0,844.079139948105,83.99232279768941,0.213271595509204,0.9395270707765888,2.809604122950609,37.211365808009624,6.0159445342307745
0,690.9444078809249,52.19319980777277,0.2613711943890663,0.8320509045289036,5.16576851272791,68.83517414678336,3.851763122087177
0,636.9725735235571,202.22275162235815,0.1544379046851339,0.8192146950540853,7.77086800831732,45.901707737495364,2.5901709270732356
0,690.0662689391746,238.3060550759137,0.1029065396881659,0.7193929898349467,3.3657134280662735,44.68600196332963,-2.3610513691357307
0,407.0963233303826,125.92115891011912,0.2106965095380103,0.9855911353625869,-0.9979720461308088,22.21574557666981,-4.196646207669357
0,715.925308746573,-33.283567840035005,0.20507464406993262,0.8703624788127825,6.243486074957162,37.522178299469914,2.530393107188023
0,984.5281773931449,193.4995434560911,0.3294352157005101,0.7630794391020125,7.793875110439657,48.72951732142244,4.3621238850814645
0,716.5407782644718,151.65754121542827,0.2997385498045027,0.9044496056888971,4.611503341649251,32.664188097712895,-0.9602535022565268
0,614.1771703631764,387.1912181950404,0.30502574383399766,0.8222428738450086,5.7518664581449155,55.06530965635004,3.404105206310607
0,611.997843605159,64.88142147608252,0.31009095380455665,0.8139169734038729,4.51487085585902,32.67812972982178,4.112080182162499
0,629.2571993969043,168.59119516461436,0.43257642087149173,0.9139504361269871,10.844254040763111,42.88845800065786,-2.4474984207515798
0,724.3904411073694,430.33642298188454,0.2456914485106293,0.6843190360745406,4.270975994593712,43.005091141913454,3.095510918438616
0,692.7876457437793,299.65626641464587,0.32752630893996604,0.9089565657218612,5.037273744537063,50.63889037974965,6.731852015365645
0,764.1105831297502,203.22129251217288,0.3467019888243096,0.7824643466766275,3.7802108200481266,35.93860287476009,3.5526394762777773
0,489.2521229528989,267.5972971344677,0.44611821743631364,0.7552265963457434,10.30960917845228,45.84081240861237,2.0433178142101514
0,775.9130570662537,198.46713970805672,0.1310505926335839,1.0661218816530904,-1.0957364816616222,41.33652372874852,3.3734533452625977
0,670.7040876614524,311.7481221035405,0.28878591484585503,0.932770830313276,1.828961323978767,39.71492830835457,8.023591617232821
0,734.4254045166014,117.52067298179445,0.4035760676725503,0.8780161790104598,-2.1723993872256626,50.759043823101365,6.023491554110359
0,493.6079354200814,264.54392542900285,0.31619577800378085,0.796185711499968,4.85815064286208,47.32018269226935,3.0196949424556183
0,778.682246408469,-22.001679446063463,0.22856480596250364,0.8966416170590641,-1.5984679869142884,39.757988810836764,-0.21313309537468794
0,859.1937674054094,220.78493814724317,0.25780018000490124,0.8800435224044245,3.6253008089251777,40.424411826186486,1.663675077272764
0,733.9841681728252,134.71860440215795,0.18406190905081307,0.9395328323884198,5.104450075563323,50.002250493353976,2.864934632800444
0,499.010208865605,178.07578182659063,0.3418135908457263,0.8242228161548932,4.196652461699417,45.13074832921715,5.505271925387671
0,884.7131944481284,264.2572299290179,0.31753278145726826,0.803628857512827,8.286643998215569,45.97609334763947,7.674752558959819
0,667.4726562710315,73.17521917791746,0.2266996334814823,0.9041390834593588,2.109727785584778,43.1870376204682,2.281193328269492
0,441.1370808140272,96.14118718012122,0.29130800346743363,0.7363721858808467,7.695382864455848,64.27806150715136,6.2512827814274
1,674.5353193221871,161.0874880995533,0.2205306530697347,0.8225198031957656,6.882125678225316,30.69322108737673,3.9835852658650857
1,735.3699530941707,91.9931095707234,0.33124148632017325,0.9494096660099163,2.7504214643042175,54.025082001665155,6.117616110025059
1,843.4056188121764,296.7719182258222,0.6022779667421763,0.6835209016099585,6.837140569389033,28.50818045203341,8.39010203144795
1,770.9882840736382,143.2331375273039,0.1689276874830175,0.8014930866042766,10.768561760441276,50.98043707533914,2.9679840212318416
1,845.3458727203067,370.1197824321814,0.3989190987436695,0.7011469767396148,10.017855627170299,68.64310920813412,1.4114068484214064
1,934.0512730311752,112.84720331861286,0.23801829501944916,0.8524904421176694,1.110091153018451,52.471047302150424,9.214848452315682
1,934.1381188657008,203.78637636663666,0.38498982653323166,0.7791311795103875,9.533364808525276,50.74511550103766,6.299703998590087
1,293.4384120759118,174.9057878526181,0.31811635484473855,0.9674441687861406,2.525864402099636,41.4301346595149,-0.2927489844357076
1,720.2089337840564,398.83115250555375,0.4141560132421851,0.8462974613935355,12.746844746573752,50.04745811059832,3.8350422577967858
1,684.2991369895169,252.96204501867192,0.40936472840086846,0.7274639694639675,9.714444465680733,44.1319181315683,6.798081064312269
1,468.99262883935705,221.38382544339606,0.33718033970513833,0.8885572526654976,7.704904789650764,39.34508658648856,4.222745119259169
1,743.7283116995674,286.9505201247924,0.42017102950350504,0.7601092544871036,7.166061929834754,44.69712313285836,3.46955169035298
1,861.5424703550166,-8.951777009983317,0.0677480499114767,0.8200864755334006,4.3093951142301945,47.43118345705467,7.802107282359614
1,588.2321314826703,254.34599268521276,0.4768673571133413,0.8416019514886819,9.643167070075068,40.4757222662229,2.4128639048805383
1,821.2931594566335,465.3323552394429,0.38149346413684826,0.7541556703933145,6.410560219190818,40.980091336904316,3.6584419877679464
1,614.3970912697798,271.4996436246587,0.4311277683486704,0.893293699382022,8.063901891643772,33.97877994192634,6.202936894712942
1,683.9408774337445,294.15052018558333,0.24787381223976024,0.7181206232365975,11.270288191294913,54.80881723867767,7.577147170401545
1,1003.9147225230944,337.6565176035864,0.2811633373680834,0.7339666751067095,6.041543037685352,56.394064329141905,7.833300275024457
1,608.3295863192524,289.8321689637745,0.30292963171304843,0.8011450886579837,3.2737411175897813,48.5346105692696,6.726431831129727
1,820.0672090058877,68.26357625460884,0.33184897256983836,0.762817971197156,2.8873769264556683,59.50903426069599,6.138220577074238
1,412.23928237999496,47.729936426723384,0.31756331562742984,0.9567009544456705,1.749064774755309,47.105686854990054,5.542361335269654
1,1014.6689169640899,264.54387188361534,0.4199787093085955,0.8820611652783691,0.17670139977886468,52.470276632683216,4.373388926940029
1,775.8414610167231,133.10891191959615,0.12787559595899237,1.0173665032357546,8.000816809087802,49.12523997109644,4.072376663887876
1,783.7033436834582,435.3456952196992,0.46412823079812754,0.9718378297177921,15.375379020414572,50.75869407597102,7.397607494598936
1,838.5442579349105,229.3707421501251,0.3351827157783037,0.7198356336518599,12.359303125241052,43.12344948271323,6.225288856598093
1,495.83805907473095,36.33233467756551,0.2840246135108639,0.8531484083799113,0.12695621363627563,71.18001084118256,6.75726319206644
1,970.6183048592179,174.6676961188292,0.23134155290273092,0.6754839192382288,10.977218306388966,45.9446674881028,8.28737212129657
1,550.6967848469054,-135.40656211212143,0.2704847381334678,0.8591244179911361,8.099985670040635,34.35603570964519,1.8290192924178799
1,581.4901399055956,114.75063259236688,0.017087841380678676,0.8626445229052864,1.6916109349758324,47.064611256182644,-0.40577624909967014
1,685.7337906368758,247.76251280660452,0.39798555592698315,0.7119172934176898,7.795269997054025,52.07907156261165,5.967639371183647
1,621.26099620443,180.7034848547629,0.16882383667619338,0.7513425594457961,-1.2184509102227121,31.421517100870574,4.382199511757661
1,848.3365773897184,354.75508347766873,0.3334797733108993,0.8057679406794954,7.964027583756386,60.92736487855623,5.954426914562316
1,684.996852291111,280.97994578101077,0.24828253662297117,0.7835537615639072,0.46593010668717216,42.8977084699731,9.517628614131748
1,820.2431410807931,217.16945839813036,0.4184590903066903,0.9110440588021302,7.120933838657481,35.326468422643124,3.253593915051521
1,834.8482750080923,129.81063037860403,0.3783263765251271,0.6660364837802882,3.9398772143124727,66.03698137365109,8.979056985780598
0,798.0959840373151,290.8065228557422,0.24975325262241732,1.089153769308113,8.318623285223179,54.36414616259284,7.99563413508497
0,627.2483185530589,257.8252480225973,0.24445977889245937,0.8193177764480125,9.190346468808713,32.09363952389745,4.295926507804553
0,980.8354979837907,196.30751182331787,0.37339925045389,0.8997191330888332,1.4687669915020178,63.47166466056632,9.90561718030655
0,408.54510663601604,257.85020793875503,0.3052200622981311,0.7786690693214162,0.12193062638329266,51.04366005681816,1.6908895940269248
0,746.9835828933484,-21.033841548885505,0.16089543334784456,1.1142393177675634,-5.93271116543269,39.59465150711976,1.6158990157576187
0,863.821165796181,368.4496608993651,0.24631628519464763,0.9846521674147117,3.6696626158859003,61.99883772793649,0.8070125605727458
0,565.385558655618,116.65620274160406,0.15124647581192197,0.8842771868039973,3.4954112685433607,47.90510321976686,3.02693384664522
0,902.2736762174017,169.5657797486893,0.23773598852949987,0.8318295727934539,-3.475818922397285,39.87597353737972,1.645408325069482
0,770.237745006247,-15.61102873046346,0.08226958813915763,0.9315968170413498,5.211817593958521,35.446898845874756,4.784352252052061
0,761.9298284596573,52.2477715187441,0.3049895229510629,0.8152548420975172,1.831744887404501,48.88887756743599,3.0844966274350547
0,610.5517692791047,276.02588282600664,0.24182482991365917,1.055346494683861,-0.6963038615333006,47.25922507986012,5.652860515628927
0,635.3887163702522,160.98428198425185,0.4890918334638342,0.949610276264459,2.891668231445883,45.11255963893224,3.155679054966206
0,549.9217847747377,189.92472662551017,0.11336859218672604,0.9513833353071885,6.338171585443256,32.1355362422506,0.24370034903991034
0,756.3584403661823,234.30182225378888,0.28631673389081075,0.6347994467509757,7.886652189692543,47.79964986812465,12.30951344039701
0,932.0573181838414,222.86017726064443,0.4746168766036164,0.7472035128321106,5.917444426626463,46.75027892465253,5.992347917945317
0,670.6494460799429,293.92891161527456,0.36397672005532017,0.9573634059196229,6.435786772049303,29.115225989196645,0.6593918928765476
0,400.726882128413,49.33310067307519,0.1183719336428137,1.085393112751079,-2.9169656652420777,22.545465354434267,-1.9572439699440403
0,727.6971060091684,-39.22063504665391,0.24875210187605412,1.0253239141570185,3.2285614362679027,48.12302272173705,-1.011327447684908
0,868.7258759785218,164.0958344560429,0.3191465592340028,0.6858211048311813,7.156839945843041,19.31033634487442,7.839632233139961
0,636.0482342467345,124.53324238342537,0.20669696019373593,1.003064046676349,-0.41781962560745733,41.014244605124645,-0.957276514119306
0,738.0444409707841,186.892067875264,0.1815613357556773,0.9999909561561977,5.295972370336614,37.70392469766206,2.7622678712116593
0,574.9665334392423,-8.817892296807202,0.2288224158733007,0.7674311301734734,0.6239327011386844,56.8481294834368,1.9200962741560137
0,577.5357308325154,159.6577118405959,0.16537821901231173,0.8388054653100452,8.082135267496865,41.85204521845509,6.877248167368259
0,496.1439114553631,94.18902631517392,0.2567132007048989,0.9331235864752049,5.719272856720431,50.22446569255562,-0.1561579662335193
0,424.7028337124003,152.8395576696144,0.3162320898801642,0.8481522761401148,-5.556711098812801,40.68262969786424,0.2659135156935939
0,737.3223486860137,84.5723857888315,0.2779465792578514,0.6843301515250377,10.11232433691757,47.81218478140097,4.97206797117326
0,746.8225062454868,205.8395114766046,0.19417386536842332,0.7778568282042402,-3.5453710205622544,57.40709820819084,7.563889250403839
0,597.8616482740994,112.96119782805222,0.3602962990520286,0.8504588511219578,2.556106951152273,39.66711588012274,4.33371894446259
0,247.71241253099674,279.21689761471004,0.3235609935498931,0.8458694941181254,9.220565039515618,57.0123530715185,1.598438461793914
0,430.3697289381014,218.54436925157268,0.17284960505850264,0.8645505436033806,2.3429719388752894,31.615387608601388,4.190355463219623
0,897.9743359725578,225.9361509960792,0.2932089871146334,0.7897683437228716,1.3286259703897256,51.13805642347944,2.780435968226311
