label,reading_wpm,accuracy_pct,pause_rate_permin,hesitations_permin,errors_permin,mean_pause_ms,pitch_sd,articulation_rate
1,75.89246378576982,89.78226215424706,12.472823366252953,3.9802286655125796,6.679939376192376,310.4323905227865,37.778792485142624,4.364555891570891
1,96.66769316157732,101.20645859081426,8.298564699587603,3.337260882419176,5.235548644597199,124.45899411617896,17.157535441967852,4.433164245380022
0,129.14563406477973,92.09204484449653,0.44292619186340865,2.070859020826679,-1.7257488880183596,232.95524439434982,30.310598377547194,4.904530308752454
0,84.56674721984737,86.94645026929156,1.343995686435914,2.145273293302354,-1.2712167130181964,398.8212438525176,38.27225457762215,4.22836724443918
0,123.17432009276416,89.25247994046342,-5.336551355689672,3.5799130106223442,1.83273873609909,190.33653253538677,33.01941899075998,3.2951404937897153
0,129.29033255437895,91.82262276721589,3.1344913043227285,1.4745977481667276,4.252501771401229,464.6595282745766,36.06151028355971,4.603316678140381
0,109.43326552646816,97.73918129801845,12.743600499471448,1.8785310844336887,6.333258123794756,122.17941671240482,17.85985057746302,2.9356597802484004
0,107.96604797532525,96.69725160854499,7.113203794865826,6.997972751816194,3.8925863041608446,302.195113496041,34.20093552114791,3.2544370931871685
0,84.59348404910486,91.20433770474818,6.031360384342662,2.2198704532583937,3.3204457876436217,361.94378979816304,30.598413864467013,4.554893548300285
0,95.857170689638,85.90579694732497,7.7563424151976195,-2.4355688390590267,1.0334595917124636,382.80563802716455,27.422974316274836,4.463920696091963
0,77.1601742302804,80.70507821816824,1.6256268993899035,8.27292172731141,3.3608235111229896,449.6874179603873,39.95569411374966,4.918193778533708
0,122.73612917336084,98.28312320426564,2.82690831229906,8.723092827830254,0.6565313321159559,124.42753712335559,42.59181366899956,4.022558739922498
0,122.8692535355875,97.99041437791902,2.942133076064831,0.23296352352186478,-1.7979925694861496,353.08504521440415,44.2731356538177,3.525915997743982
0,155.96985604764757,98.8267176502866,4.234458757775835,-2.4287923150902477,6.569124587507793,326.49957436488603,41.84325168715634,3.9158536904951515
0,132.5947637500283,97.01744759217327,8.532960102461637,2.8444080210279115,7.007553683903266,76.3885810183362,30.514772878381724,3.921196545442851
0,79.25427490429294,87.31001250589355,10.507158380449127,5.288825889959893,7.895917531723118,208.60570310921293,38.07877512373085,3.290418114903131
0,81.71788297221103,97.44102939070793,8.075500559758598,3.1119981246112385,0.7378441963081133,374.3769198074566,38.3382631478712,4.75831006867902
0,65.34333883343773,92.58708089739692,4.820159794727455,1.4712568595093143,5.58261021438986,386.6091752645506,33.61355264156104,3.3668524623813845
0,136.34885588941893,99.23670035500288,7.355045441730766,4.09428426481075,3.3085660362170826,298.6982994903732,31.15891382602091,4.394861073175277
0,119.18138520934963,93.88748706922908,9.2874854503827,3.666140228333973,2.5702759882594703,293.66807011057404,36.98866540487156,3.395618581214849
0,120.55116061794723,95.64890688462357,1.397020819199005,-1.284405114071729,4.725279611659155,352.15254416913695,29.467955467850135,4.469983951660016
0,69.14418201081017,96.90741476973366,1.9687396861831061,4.634467551535497,3.527909677709726,480.61730052345524,23.745783357106745,4.056800998943964
0,93.72326830417003,91.36792162240302,13.359557162488489,11.146514053443937,6.761565843884592,330.7952018762679,30.85478969374102,2.684840817844912
0,120.14789649925801,94.6194271818206,3.868868110258054,3.0339150717139285,3.301702659133656,127.69363757852727,35.68636226728593,3.9247261140773135
0,63.364695198582915,93.53498562463498,11.767957172650302,3.6659646812480084,4.576830341030968,257.6487888955862,32.802668338836924,3.463028233541105
0,100.95553137754493,95.55722869185107,2.9177510792645354,2.1144973926641115,-2.368599848218955,355.2490117544131,32.895755149134565,3.9237801322128085
0,89.15434787596159,89.21715828770175,12.487074671551508,6.531317773357921,4.373978657283943,655.090591337811,39.36164200730494,4.927505804866805
0,94.7414527020624,96.54310094198357,6.972356721499316,-0.4636246989134589,2.00687997005232,333.1529784059968,28.678028941643383,3.6619548187637596
0,92.70493131630823,83.83391217511328,6.68474505913432,3.978304804892173,-0.14274522542085988,-27.218636436473503,38.16464629716995,3.6703688034478246
0,97.8216806244618,87.5613015604854,10.744794854104576,2.451181760729312,6.584566253724513,95.34442374229701,34.64728061588643,2.2092537406549275
0,102.07619405223146,88.53655865714657,3.6398724255807844,7.612621601067211,6.03496585141861,195.21071839552772,19.184220171198827,3.3410772868040346
0,94.39516388456346,80.08236276976798,3.85856071575149,3.8062568880050582,6.635313376577857,326.3097377546426,45.350894543387554,3.472914004346874
0,144.55634703565048,93.71138221801749,2.791654080584138,6.7454494713031625,2.245932541160922,239.1943205827884,25.22035685246263,3.6104471407292094
0,61.55725935845385,102.32817996668349,4.9445005096902435,-0.9718035068906783,4.2543600855336505,280.0483181174992,14.101173778965547,5.395900338528442
1,100.40413755492634,94.01558689716616,0.03771554725493065,4.510575038450064,2.261423520147003,289.1426593541767,21.142751191955856,3.879383755601161
1,90.24440300500862,91.55536137383426,9.494765671631741,5.498841834060902,4.384834885068599,607.9984065791675,23.765452337043257,4.608880818487934
1,71.99608390437791,90.7280296917796,8.340404767215507,4.235608244066165,3.2301469364520385,441.54509640185694,36.034032851510084,3.157758570193683
1,69.41620077235478,94.9867558065737,12.223210319169509,5.896376761431518,5.598226863722805,348.1379382864415,31.58555525490597,3.4107445042692826
1,52.67100392757092,91.4756526217133,-0.8264933684439768,7.387146700828434,3.6234853604424324,490.69594966725026,29.3036518984722,3.6186377125272435
1,85.28831576900663,95.23625952694384,5.9739376287546335,4.5518052452164195,1.647563807642313,237.91708939351577,39.56826579843028,3.394666341661332
1,113.13902746535481,88.18601811421168,3.4611365718330296,1.251381371206124,4.782730901869336,561.3797283940509,37.41671290651649,4.700625764399099
1,50.69920103645597,85.89418484184236,5.050546714558978,4.790473356005179,3.9027587079758788,466.576711686995,36.0389118427222,1.6793048373527726
1,110.03746083296407,88.77703826106857,7.663375317098128,1.9132910570241228,7.643981786767328,391.9846678221726,36.05930054950774,2.082011406410145
1,61.15520227186758,78.61295284850702,9.128630150989379,5.351422306173921,7.548199402280857,788.6147019458829,40.747367364448735,2.7390753717179614
1,75.83303964604913,83.80231884257232,7.79141987258088,5.2594314640688555,4.747884175160541,388.7403886678553,15.130648017217542,3.3832212487714397
1,38.44206310593306,82.51014236479978,10.039879618906314,2.3997940834854106,6.656700657668247,899.7170979913978,32.769326936942356,3.5732147224931583
1,77.6414776277079,94.23967693121335,8.275903192541671,0.5868308935567335,4.139231045430152,411.1835226709339,13.503170242152585,3.925958810361567
1,133.44650121172407,103.84912143831775,1.9169946497386832,4.3043907611360055,1.8343148237398799,138.73838813094187,30.968849325136787,3.6866274725833508
1,114.11178119551106,87.4352256594095,7.850248116904275,2.0027618761779493,0.12224793222605879,372.8969621323192,31.046632516008206,4.7293356867084935
1,102.25548946897335,86.90699786050685,12.352451836489227,-0.055990776854501156,5.514925193383036,384.54143866173547,45.1417112043628,3.902410590896163
1,93.58805514995957,80.63629430730131,11.021497201443234,8.34315755584175,3.836537070359817,417.87284798947576,45.978085335433796,3.3051586208473847
1,102.9365863014473,94.69039490658078,8.371322096179464,4.771451919275819,0.4375648160395591,467.32276133624634,33.915390513646734,4.503851343701897
1,133.55022380013605,92.14418175337391,7.300579574532134,2.0403548378662384,4.322239553820427,482.67889700568577,27.348792275372325,3.9947486557957066
1,73.52660435599498,75.71849944564968,16.778640210770366,3.212725400670237,6.786392667268105,458.6422049246186,40.132855654942595,2.6228605630081216
1,118.9127785806452,98.83667287652962,5.38416881624323,5.58710964494516,-1.445418161618695,522.8253700790972,26.411611427692442,4.458936841749977
1,88.95575300342549,89.84970091244483,5.332294453680721,4.7787841453030735,2.838297860407164,577.4295928821389,31.80242688936123,3.871797562639696
1,80.46146255906976,86.03297950633082,5.964029916585484,11.507488656588956,6.85283590918019,708.5716443467485,42.750545026376,3.4135146061323525
1,75.48297144302455,86.34789400607055,3.593472509697093,5.370189495567157,5.963913738343858,501.3680934730547,27.37677094164136,4.856954507753349
1,105.28186714376773,86.57356070155333,3.82881270684144,5.9258138662966555,6.5272104376514655,673.2157358746368,40.56223018034739,1.5533002602782517
1,63.68224007759065,93.52694752433563,4.2052336243963495,3.950556900432432,3.7240698945880593,122.14642264703286,38.645997344966005,2.516963359059992
1,96.71416203431106,87.8840870909146,8.086015966073058,7.3921524858738366,2.574930976822733,425.2470660885528,25.21906683318229,2.4741488851757603
1,65.27105267067016,87.93298329515765,10.636572419219728,7.7720011288641295,2.9042723026953907,390.0859353253875,43.83187516198365,2.907362440500088
1,112.10182405740478,92.36925123242867,7.6218560872264485,7.925226072171179,4.713332330827494,459.320600774483,39.24529860820307,3.3738371942124603
1,95.31754180963833,95.25540936720833,5.950484105031091,3.9746983065073795,5.452481974004195,388.3763986263813,34.81752997916009,2.2021040230764504
1,159.33324432815454,97.18482342584659,6.220711997373272,0.6560255451022698,3.998946531448222,240.69984377343712,21.979210270260516,3.5306517234996493
1,100.76846922464131,82.75947812698034,10.029692298914142,3.5688319789146288,6.594453419072569,750.0179942297946,25.43071758037098,2.851883742621944
1,65.04427407616137,99.26099313205725,5.285480453682961,5.5635330012687625,2.4533226161816954,343.2917441449429,26.457391845306212,5.842595366922699
1,101.30613560982668,93.06477019732796,3.3132801603745334,7.127601821082632,-0.3798452450688705,420.11646732910197,35.78596199292925,5.388923430003427
1,70.34644288944025,98.61227063303883,7.988644205839584,2.620587119240776,2.329627228303893,351.65125129785986,23.133048352571645,3.4685389911991202
0,91.14594616340996,96.58062406070269,6.033002643022034,2.147629321884512,3.001672762210756,367.2365869218863,34.86909740064533,3.6514656784025914
0,117.67810422661121,89.4221791435345,3.0621079330564305,5.653881396290686,3.6224891498335783,451.19950572352394,22.020315403279046,2.61533607287614
0,132.51003367473837,100.44146533471309,3.2219269514762723,1.218644739404914,-0.22153180914015058,343.189328922013,27.102846510676727,2.7743921907070406
0,85.79528904623058,104.0704141646065,6.442044789267645,5.847810631604452,3.2041062078715052,548.7974736939926,32.09035998179571,3.8178604165598484
0,84.51482839306269,106.12910716662773,2.0189003763952558,-2.9760743704002737,0.9694437799648439,596.2958347290876,52.40409499868632,3.2400921486366876
0,112.11688049322503,97.2501857708068,4.933039550836406,0.32844536364568544,0.28332649306125135,358.21192224324335,17.42969979407328,4.073522249794206
0,65.31846012470552,92.81565751751761,2.0842201207887827,2.1334739832298366,4.134097970427507,504.3928888574721,45.487783172024905,2.42669794751475
0,83.19020391275376,98.88238357249995,10.281384268104128,-2.3790135085583497,1.9793291893484561,195.09640594904693,32.8541704739507,3.2294144587000613
0,92.45833075127763,86.14395706287942,11.544174655046398,2.2300543366404604,4.546954386649561,430.0705787334618,36.75128196499988,3.6797694297281454
0,125.68921894269205,95.75304150689104,4.907900261687422,1.0717631108204277,3.329538264579718,517.5164551025644,32.28108695195075,4.184095646564907
0,126.58155532487794,97.2278515033906,5.2644535140925015,1.7981076413562684,-1.0497069594053943,437.8137667330582,33.603940996764564,4.515725633052268
0,54.07618161886385,96.72344298056835,-2.522319141562355,5.976313122614757,1.2257472194076233,378.81366550509233,29.306265209739085,2.9295112058548662
0,97.73883747534978,87.58460698391363,3.169341307565427,3.6215999811943185,6.815644636098008,557.348493988281,45.45610545353161,4.367210896433841
0,100.46759062357994,85.7881344491099,4.949550953955282,0.8926347762044688,0.14996756962060864,452.88770037357915,27.281403200419597,3.219694812998942
0,120.75881077739587,86.60355527140268,0.8625212690344721,2.30726104916512,-3.162962376311926,499.3695727007092,39.98345808721365,4.65348388291777
0,138.0418606352486,89.0609077436541,7.725412789552852,5.985392247341829,-1.7747030208634564,401.749915008797,25.140039963217536,3.9324071305811916
0,52.14919203502493,91.10279596312543,12.448794632802421,1.1527190921874362,3.007164891212528,324.50099035380583,31.01517911679726,2.7285497685440503
0,56.154102213291296,84.74600638852851,5.840035701889281,3.806147264648367,5.49475170231934,584.1531188799318,25.457539833451072,2.9381053316037007
0,88.41471180823363,97.48177015355124,6.143270518579906,7.078434682269746,4.605702420678988,28.677343152961782,38.4183668947802,3.62412337955356
0,73.24709018443129,101.58439036442981,5.498163907039524,2.195316489013342,4.813946996448976,387.5403412164133,43.25086274078655,4.556321061259085
0,143.47961807131165,91.99488148124465,9.529479298431982,4.19519553210787,-4.38578385987352,-273.04193185857116,29.177702004845507,4.01990630986249
0,126.24219996048048,100.34856324027461,-0.4288921102609389,1.8524123242389547,2.0485418940976206,-2.480506210463318,27.210734401531564,5.518536088304828
0,125.57797497936221,93.74336916373399,5.677774680031299,4.690926847087233,5.7079092262025775,404.27905787381906,20.349306421037745,4.847453980832412
0,85.4052338532143,92.08207314399388,11.832407021765226,0.9617723929086281,0.3090797301633521,455.5832233275449,29.440616817192506,3.633911581030808
0,107.18654759768226,92.23282655924089,1.803902423523141,4.381252096338263,2.789117211270999,238.77172648087657,18.25438336020305,4.243981744124133
0,133.0571168255939,99.53213730394147,0.45673571386395473,2.091515985695225,0.1576586134136042,204.4222746817357,21.840255295301173,5.646926496511838
0,116.16242151046389,95.11673105077725,3.0145707258945444,-0.6522380960722809,-0.29791759937985707,529.8312565741686,31.911186281551448,5.70176754464396
0,133.54987404125907,106.52499955914963,0.5349852786267137,-3.0744349246237697,-0.5097948717181721,141.99164333846107,39.571986979436595,3.5414438193844773
0,107.9148757801672,88.8070378873927,8.10440855631551,5.085806596566814,5.836075257327054,717.0387962756392,56.286982186569375,3.188038312683587
0,88.73785538996002,96.0074689004124,5.55687970164838,1.886021824988446,6.274487372376484,327.6027046170959,25.00430283258359,5.246892681707175
0,104.8624386286929,109.05947374895551,-0.9433872901023932,0.10761517824363542,1.2428836929343525,391.21842293260426,43.154192710561375,3.220806725194455
